year,month,day,extended,State,City,latitude,longitude,specificity,vicinity,criteria_1,criteria_2,criteria_3,doubt_terrorism,multiple,success,suicide,Attack Type,Attack Name,Target Type,Target Name,Group Name,guncertain1,Weapon Type,Weapon Name,property,Hostage/Kidnapped,Property Value,Fatalities,Offender Fatalities,Wounded,Date
2017,4,13,0,Bay,Baidoa,3.115641,43.646581,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-04-13
2017,4,13,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-04-13
2017,4,14,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-04-14
2017,4,14,0,Lower Shebelle,Afgoye district,2.142623,45.116717,3.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,0.0,2017-04-14
2017,4,15,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,2,Government (General),Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,2.0,0.0,0.0,2017-04-15
2017,4,16,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,2.0,2.0,0.0,2017-04-16
2017,4,16,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,7,Government (Diplomatic),Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,2.0,0.0,2.0,2017-04-16
2017,4,16,0,Lower Juba,Hosingow,-0.173827,41.269901,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,9.0,0.0,2.765963511972634,2017-04-16
2017,4,17,0,Lower Shebelle,Qoryoley,1.789637,44.529977,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,14,Private Citizens & Property,Al-Shabaab,0.0,5,Firearms,1,0.0,216666.66666666666,0.0,0.0,0.0,2017-04-17
2017,4,17,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,0.0,0.0,0.0,2017-04-17
2017,4,18,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,1,1,0,3,Bombing/Explosion,8,Educational Institution,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,5.0,0.0,7.0,2017-04-18
2017,4,18,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,0.0,2017-04-18
2017,4,18,0,Hiiraan,Beledweyne,4.73538,45.202402,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-04-18
2017,4,19,0,Banaadir,Garas Balley,2.067778,45.254167,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,2,Government (General),Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,0.0,2017-04-19
2017,4,20,0,Lower Shebelle,Muuri,2.033129,45.028444,1.0,1,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,2.765963511972634,2017-04-20
2017,4,20,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,1.0,5,Firearms,0,0.0,216666.66666666666,2.0,0.0,0.0,2017-04-20
2017,4,21,0,Mudug,Galkayo,6.774396,47.429032,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-04-21
2017,4,21,0,Lower Shebelle,Qoryoley district,1.788087,44.529002,3.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,1,Business,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,6.0,2017-04-21
2017,4,22,0,Lower Shebelle,Qoryoley,1.789637,44.529977,1.0,0,1,1,1,0,0,1,0,1,Assassination,14,Private Citizens & Property,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-04-22
2017,4,22,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,0,0,1,Assassination,10,Journalists & Media,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,0.0,2017-04-22
2017,4,22,0,Bay,Leego,2.71581,44.511845,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,2.9603626943005183,0.0,2.765963511972634,2017-04-22
2017,4,23,0,Bari,Galgala,10.989985,49.056877,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,8.0,0.0,3.0,2017-04-23
2017,4,23,0,Lower Shebelle,Qoryoley,1.789637,44.529977,1.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,1.0,6,Explosives,-9,0.0,216666.66666666666,2.9603626943005183,0.7280546420440172,2.765963511972634,2017-04-23
2017,4,23,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,0.0,0.0,2.0,2017-04-23
2017,4,23,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,2,Government (General),Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,3.0,2017-04-23
2017,4,23,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,1.0,2017-04-23
2017,4,23,0,Lower Shebelle,Mareerey,2.135089,45.056832,1.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,5,Firearms,-9,0.0,216666.66666666666,8.0,8.0,2.765963511972634,2017-04-23
2017,4,24,0,Middle Shebelle,Mahaday,2.299619,45.799471,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,2.9603626943005183,0.0,2.765963511972634,2017-04-24
2017,4,24,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,1,Assassination,3,Police,Al-Shabaab,1.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-04-24
2017,4,25,0,Unknown,Unknown,0.0,0.0,5.0,0,1,1,1,0,0,0,1,3,Bombing/Explosion,2,Government (General),Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,0.0,0.0,0.0,2017-04-25
2017,4,26,0,Hiiraan,Burdaar,4.742941,45.200936,2.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,2.9603626943005183,0.7280546420440172,2.765963511972634,2017-04-26
2017,4,27,0,Mudug,Galkayo,6.774396,47.429032,1.0,0,1,1,1,0,0,1,0,1,Assassination,14,Private Citizens & Property,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-04-27
2017,4,26,0,Lower Shebelle,Afgoye,2.14383,45.118061,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,1.0,0.0,2.0,2017-04-26
2017,4,27,0,Lower Juba,Janay Abdala,-0.356046,42.546057,2.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,3.0,0.0,4.0,2017-04-27
2017,4,27,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-04-27
2017,4,27,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,2,Government (General),Unknown,0.0,5,Firearms,1,0.0,216666.66666666666,0.0,0.0,3.0,2017-04-27
2017,4,28,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,0,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,4.0,2017-04-28
2017,4,28,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,0,0,3,Bombing/Explosion,20,Unknown,Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,1.0,1.0,0.0,2017-04-28
2017,4,29,0,Lower Shebelle,Merca,1.716342,44.768691,1.0,0,1,1,1,0,1,1,0,2,Armed Assault,14,Private Citizens & Property,Al-Shabaab,1.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-04-29
2017,4,29,0,Lower Shebelle,Merca,1.716342,44.768691,1.0,0,1,1,1,0,1,1,0,2,Armed Assault,14,Private Citizens & Property,Al-Shabaab,1.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-04-29
2017,4,29,0,Bakool,Wajid,3.810951,43.246505,1.0,0,1,1,1,0,0,1,0,9,Unknown,14,Private Citizens & Property,Al-Shabaab,0.0,13,Unknown,0,0.0,216666.66666666666,3.0,3.0,2.765963511972634,2017-04-29
2017,4,30,0,Banaadir,Garas Balley,2.067778,45.254167,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,2.0,0.0,3.0,2017-04-30
2017,5,1,0,Bakool,Wajid district,3.809294,43.246105,3.0,0,1,1,1,0,0,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,Al-Shabaab,0.0,8,Incendiary,1,0.0,216666.66666666666,0.0,0.0,0.0,2017-05-01
2017,5,1,0,Lower Shebelle,Lambar 50,1.996396,44.988398,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,5,Firearms,1,0.0,216666.66666666666,2.9603626943005183,2.0,2.765963511972634,2017-05-01
2017,5,1,0,Hiiraan,Buqda,4.056336,45.256805,1.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Al-Shabaab,0.0,5,Firearms,0,1.0,216666.66666666666,2.0,0.0,0.0,2017-05-01
2017,5,1,0,Bay,Jameeca Mubaarak,2.84717,44.107576,2.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,2.9603626943005183,0.7280546420440172,2.765963511972634,2017-05-01
2017,5,2,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,0.0,0.0,1.0,2017-05-02
2017,5,3,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,15,Religious Figures/Institutions,Al-Shabaab,1.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-05-03
2017,5,4,0,Hiiraan,Halgan,4.210529,45.560488,1.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,2.9603626943005183,0.7280546420440172,2.765963511972634,2017-05-04
2017,5,5,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,0,0,1,Assassination,8,Educational Institution,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,1.0,2017-05-05
2017,5,6,0,Gedo,Tarako,2.266969,41.851344,2.0,0,1,1,0,1,1,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,2.9603626943005183,0.7280546420440172,2.765963511972634,2017-05-06
2017,5,6,0,Gedo,Bardere district,2.327155,42.077346,3.0,0,1,1,0,1,1,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,2.9603626943005183,0.0,2.765963511972634,2017-05-06
2017,5,6,0,Middle Shebelle,Biyo Cadde,2.935672,45.791655,1.0,0,1,1,0,1,0,1,0,6,Hostage Taking (Kidnapping),4,Military,Al-Shabaab,0.0,9,Melee,0,1.0,216666.66666666666,2.0,0.0,0.0,2017-05-06
2017,5,7,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,0,0,1,Assassination,2,Government (General),Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,1.0,2017-05-07
2017,5,8,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,1,1,Assassination,2,Government (General),Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,9.0,1.0,10.0,2017-05-08
2017,5,8,0,Lower Shebelle,Kabtanlas,1.807696,44.693574,2.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,3.0,0.0,2.0,2017-05-08
2017,5,9,0,Bay,Goof Gaduud,3.312293,43.472128,1.0,0,1,1,0,1,1,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,7.0,4.0,2.765963511972634,2017-05-09
2017,5,9,0,Bay,Goof Gaduud,3.312293,43.472128,1.0,0,1,1,0,1,1,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,3.0,0.0,3.0,2017-05-09
2017,5,9,0,Middle Shebelle,Mahaday,2.973305,45.535602,1.0,0,1,1,1,0,0,1,0,5,Hostage Taking (Barricade Incident),14,Private Citizens & Property,Al-Shabaab,0.0,9,Melee,0,1.0,216666.66666666666,1.0,0.0,0.0,2017-05-09
2017,5,9,0,Lower Shebelle,Arbacow,2.075235,45.217764,2.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,2.0,0.0,2.765963511972634,2017-05-09
2017,5,10,0,Hiiraan,Booco,4.331458,45.393144,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,1.0,0.0,2.0,2017-05-10
2017,5,10,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,1,Assassination,14,Private Citizens & Property,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-05-10
2017,5,10,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,14,Private Citizens & Property,Unknown,0.0,5,Firearms,1,0.0,216666.66666666666,6.0,0.0,0.0,2017-05-10
2017,5,11,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-05-11
2017,5,11,0,Lower Juba,Hosingow,-0.173827,41.269901,1.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,5,Firearms,1,0.0,216666.66666666666,2.9603626943005183,0.7280546420440172,2.765963511972634,2017-05-11
2017,5,11,0,Hiiraan,Garasyaani,4.334722,45.458889,1.0,0,1,1,0,1,0,1,0,9,Unknown,4,Military,Al-Shabaab,0.0,13,Unknown,1,0.0,216666.66666666666,2.9603626943005183,0.7280546420440172,2.765963511972634,2017-05-11
2017,5,12,0,Lower Juba,Kismayo,-0.357847,42.546652,1.0,0,1,1,1,0,0,1,1,3,Bombing/Explosion,2,Government (General),Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,3.0,1.0,1.0,2017-05-12
2017,5,12,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-05-12
2017,5,14,0,Lower Shebelle,Qoryoley,1.789637,44.529977,1.0,0,1,1,0,1,1,1,0,9,Unknown,4,Military,Al-Shabaab,0.0,13,Unknown,0,0.0,216666.66666666666,0.0,0.0,2.0,2017-05-14
2017,5,14,0,Lower Shebelle,Qoryoley,1.789637,44.529977,1.0,0,1,1,1,0,1,0,0,9,Unknown,3,Police,Al-Shabaab,0.0,13,Unknown,0,0.0,216666.66666666666,0.0,0.0,0.0,2017-05-14
2017,5,15,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,20,Unknown,Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,0.0,0.0,0.0,2017-05-15
2017,5,15,0,Middle Juba,Raama Caddey,1.233728,42.687472,2.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Al-Shabaab,0.0,12,Other,0,1.0,216666.66666666666,1.0,0.0,0.0,2017-05-15
2017,5,16,0,Bay,Qansax Dheere,2.868764,43.0053,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,2,Government (General),Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,7.0,2017-05-16
2017,5,17,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,20,Unknown,Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,3.0,0.0,0.0,2017-05-17
2017,5,17,0,Hiiraan,Halgan,4.210529,45.560488,1.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,6,Explosives,0,0.0,216666.66666666666,2.9603626943005183,0.7280546420440172,2.765963511972634,2017-05-17
2017,5,19,0,Galguduud,Mareer Gur,5.7492,46.510245,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,0.0,2017-05-19
2017,5,21,0,Hiiraan,Butaale,4.39261,46.087327,2.0,0,1,1,1,0,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,12.0,6.0,1.0,2017-05-21
2017,5,21,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,1,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,3.0,2017-05-21
2017,5,21,0,Middle Shebelle,Jowhar,2.777264,45.500641,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,3,Police,Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,0.0,0.0,0.0,2017-05-21
2017,5,22,0,Bay,Baidoa district,3.170252,43.54736,3.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,3.0,0.0,1.0,2017-05-22
2017,5,23,0,Bari,Bosaso,11.274795,49.179656,1.0,0,1,1,1,0,0,1,1,3,Bombing/Explosion,3,Police,Jabha East Africa,0.0,6,Explosives,-9,0.0,216666.66666666666,6.0,1.0,6.0,2017-05-23
2017,5,23,0,Middle Shebelle,Burane,2.964722,45.512222,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Unknown,0.0,6,Explosives,-9,0.0,216666.66666666666,2.9603626943005183,0.0,2.765963511972634,2017-05-23
2017,5,23,1,Lower Shebelle,Laantabuur,2.055236,45.051891,1.0,0,1,1,1,0,1,1,0,6,Hostage Taking (Kidnapping),4,Military,Al-Shabaab,0.0,5,Firearms,1,1.0,216666.66666666666,3.0,3.0,2.765963511972634,2017-05-23
2017,5,23,1,Lower Shebelle,Lambar 50,1.996396,44.988398,1.0,0,1,1,1,0,1,1,0,6,Hostage Taking (Kidnapping),4,Military,Al-Shabaab,0.0,5,Firearms,1,1.0,216666.66666666666,3.0,2.0,2.765963511972634,2017-05-23
2017,5,24,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,1,3,Bombing/Explosion,14,Private Citizens & Property,Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,6.0,1.0,6.0,2017-05-24
2017,5,24,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-05-24
2017,5,25,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Unknown,0.0,5,Firearms,-9,0.0,216666.66666666666,1.0,0.0,0.0,2017-05-25
2017,5,27,0,Lower Shebelle,Lambar 50,1.996396,44.988398,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,2.0,0.7280546420440172,2.765963511972634,2017-05-27
2017,5,28,1,Lower Shebelle,Lambar 50,1.996396,44.988398,1.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Al-Shabaab,0.0,13,Unknown,0,1.0,216666.66666666666,2.9603626943005183,0.0,2.765963511972634,2017-05-28
2017,5,29,0,Lower Juba,Cabdalle Biroole,-0.356045,42.546057,2.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,2.0,0.0,2.765963511972634,2017-05-29
2017,5,29,0,Lower Shebelle,Merca district,1.717466,44.768614,3.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,2.9603626943005183,0.0,2.765963511972634,2017-05-29
2017,5,30,0,Bari,Galgala,10.993331,49.057334,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,2.0,0.0,0.0,2017-05-30
2017,5,30,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-05-30
2017,5,31,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,1,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,3.0,2017-05-31
2017,5,31,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,20,Unknown,Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,0.0,0.0,0.0,2017-05-31
2017,5,31,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,1,Assassination,4,Military,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-05-31
2017,5,31,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,1,1,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-05-31
2017,5,31,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,1,1,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-05-31
2017,5,31,0,Bari,Bosaso,11.274795,49.179656,1.0,0,1,1,1,0,0,0,0,3,Bombing/Explosion,1,Business,Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,0.0,0.0,0.0,2017-05-31
2017,6,1,0,Mudug,Galkayo,6.774396,47.429032,1.0,0,1,1,1,0,0,1,0,1,Assassination,14,Private Citizens & Property,Al-Shabaab,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2017-06-01
2017,6,2,0,Lower Juba,Kulbiyow,-1.136914,41.223171,1.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,2.9603626943005183,0.7280546420440172,2.765963511972634,2017-06-02
2017,6,3,0,Lower Juba,Kulbiyow,-1.136914,41.223171,1.0,0,1,1,0,1,0,1,1,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,-9,0.0,216666.66666666666,2.9603626943005183,14.0,2.765963511972634,2017-06-03
2017,6,3,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,0,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,1.0,0.0,0.0,2017-06-03
2017,6,3,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,0,0,1,Assassination,3,Police,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,0.0,2017-06-03
2017,6,4,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,0,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,0.0,2017-06-04
2017,6,4,0,Middle Shebelle,Kongo,2.804432,45.478005,2.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,2.765963511972634,2017-06-04
2017,6,5,0,Lower Juba,Kismayo,-0.357847,42.546652,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,3,Police,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,1.0,0.0,14.0,2017-06-05
2017,6,5,0,Middle Shebelle,Balcad,2.417088,45.367764,1.0,1,1,1,1,0,0,0,0,1,Assassination,2,Government (General),Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,1.0,0.0,1.0,2017-06-05
2017,6,6,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,20,Unknown,Unknown,0.0,6,Explosives,-9,0.0,216666.66666666666,0.0,0.0,0.0,2017-06-06
2017,6,5,0,Gedo,Tarako,2.339102,42.287997,2.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,0.0,6,Explosives,1,0.0,216666.66666666666,2.9603626943005183,0.0,2.765963511972634,2017-06-05
2017,6,7,0,Banaadir,Mogadishu,2.059818,45.326114,1.0,0,1,1,1,0,0,0,0,1,Assassination,2,Government (General),Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,2.0,2017-06-07
